timestamp,verification_result,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,watch,headphone,closedbook,earpiece,cell phone,openbook,chits,sheet,H-Distance,F-Distance,is_cheating
38251.0,1,1,2.0,0.3713906763541037,0.0,107.0,0,0,0,64990.164970082486,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
38310.0,1,1,2.0,0.3800584750330459,0.0,36.5,0,0,0,65019.21122416673,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
38369.0,1,1,2.0,0.4030569111753443,0.0,27.5,0,0,0,4981.192699857502,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
38429.0,1,1,0.0,0.4204964789407537,0.0,9.0,0,0,0,4712.750113711718,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
38488.0,1,1,2.0,0.4152273992686998,0.0,33.5,0,0,0,5074.74941359254,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
38547.0,1,1,0.0,0.4592965783194816,0.0,62.5,0,0,0,5170.334447477114,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
38606.0,1,1,2.0,0.4099180245918029,1.0,221.5,0,0,0,65009.47025212373,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
38666.0,1,1,0.0,0.4307207471099462,0.0,71.0,0,0,0,5524.251639659251,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
38725.0,1,1,2.0,0.3794323017289523,0.0,2.0,0,0,0,65032.8888090897,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
38784.0,1,1,2.0,0.3933407951536117,0.0,72.5,0,0,0,5090.347511268476,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,1
38843.0,0,0,-1.0,0.0,-1.0,0.0,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,1000.0,1000.0,1
38903.0,0,1,2.0,0.1643989873053573,0.0,80.0,0,0,0,64695.60019191973,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,1
38962.0,0,0,-1.0,0.0,-1.0,0.0,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,1000.0,1000.0,1
39021.0,0,1,2.0,0.3632900981742718,2.0,587.0,0,0,0,64895.09069264594,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,1
39080.0,0,1,0.0,0.4601789933084222,1.0,325.0,0,0,0,64825.23934515778,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39139.0,1,1,0.0,0.4572217450405558,1.0,377.0,0,0,0,5088.416211617797,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39199.0,1,1,0.0,0.4723101979387308,2.0,597.0,0,0,0,64839.05583971356,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39258.0,1,1,0.0,0.5020618644176028,1.0,354.5,0,0,0,4242.723429082096,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39317.0,1,1,0.0,0.5092657665184563,1.0,309.0,0,0,0,4737.934616503728,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39376.0,1,1,0.0,0.4370483222197016,1.0,168.0,0,0,0,4463.053399661597,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39436.0,1,1,0.0,0.4807401700618652,0.0,44.5,0,0,0,64863.12725944063,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39495.0,1,1,0.0,0.4558771335351178,0.0,50.0,0,0,0,64869.78617477691,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39554.0,1,1,0.0,0.4586894805900396,0.0,11.5,0,0,0,4606.516412197984,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39613.0,1,1,0.0,0.5042605760976728,0.0,45.5,0,0,0,4596.372138899363,2.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
39673.0,1,1,0.0,0.4558771335351178,0.0,39.0,0,0,0,64895.43321911468,1.0,2.0,0,0,0,0,0,0,0,0,1000.0,1000.0,0
